timestamp,cmg_close,spy_close,vix_close
2017-11-27 05:00:00+00:00,274.52,260.23,26.19
2017-11-28 05:00:00+00:00,285.86,262.83,25.86
2017-11-29 05:00:00+00:00,301.99,262.73,26.45
2017-11-30 05:00:00+00:00,304.39,264.87,26.53
2017-12-01 05:00:00+00:00,307.59,264.46,27.3
2017-12-04 05:00:00+00:00,315.6,264.11,27.05
2017-12-05 05:00:00+00:00,315.56,263.2,26.92
2017-12-06 05:00:00+00:00,310.67,263.23,26.91
2017-12-07 05:00:00+00:00,313.65,264.04,26.01
2017-12-08 05:00:00+00:00,315.9,265.48,25.19
2017-12-11 05:00:00+00:00,313.39,266.34,24.32
2017-12-12 05:00:00+00:00,318.38,266.8,24.38
2017-12-13 05:00:00+00:00,319.7,266.74,24.29
2017-12-14 05:00:00+00:00,314.02,265.69,24.18
2017-12-15 05:00:00+00:00,312.12,266.53,23.36
2017-12-18 05:00:00+00:00,313.42,268.23,23.04
2017-12-19 05:00:00+00:00,313.17,267.25,23.14
2017-12-20 05:00:00+00:00,298.67,267.1,23.07
2017-12-21 05:00:00+00:00,292.4,267.54,22.89
2017-12-22 05:00:00+00:00,295.23,267.49,23.03
2017-12-26 05:00:00+00:00,295.52,267.15,23.03
2017-12-27 05:00:00+00:00,295.42,267.35,23.16
2017-12-28 05:00:00+00:00,294.82,267.86,22.78
2017-12-29 05:00:00+00:00,289.03,266.94,23.15
2018-01-02 05:00:00+00:00,292.95,268.77,22.33
2018-01-03 05:00:00+00:00,309.0,270.47,21.89
2018-01-04 05:00:00+00:00,307.11,271.57,21.82
2018-01-05 05:00:00+00:00,313.79,273.4,21.83
2018-01-08 05:00:00+00:00,318.47,273.91,21.55
2018-01-09 05:00:00+00:00,319.37,274.53,21.77
2018-01-10 05:00:00+00:00,321.8,274.08,21.56
2018-01-11 05:00:00+00:00,325.5,276.09,21.43
2018-01-12 05:00:00+00:00,327.34,277.94,21.44
2018-01-16 05:00:00+00:00,327.37,277.06,22.76
2018-01-17 05:00:00+00:00,334.63,279.61,22.23
2018-01-18 05:00:00+00:00,337.53,279.18,22.34
2018-01-19 05:00:00+00:00,343.87,280.39,22.26
2018-01-22 05:00:00+00:00,330.0,282.67,21.79
2018-01-23 05:00:00+00:00,328.71,283.24,22.14
2018-01-24 05:00:00+00:00,329.53,283.12,22.72
2018-01-25 05:00:00+00:00,333.97,283.3,23.1
2018-01-26 05:00:00+00:00,330.23,286.56,22.93
2018-01-29 05:00:00+00:00,332.33,284.64,24.6
2018-01-30 05:00:00+00:00,322.08,281.63,25.38
2018-01-31 05:00:00+00:00,324.76,281.91,24.82
2018-02-01 05:00:00+00:00,314.72,281.68,24.04
2018-02-02 05:00:00+00:00,311.64,275.51,27.31
2018-02-05 05:00:00+00:00,300.3,264.11,36.59
2018-02-06 05:00:00+00:00,304.33,269.06,35.47
2018-02-07 05:00:00+00:00,272.21,267.67,36.87
2018-02-08 05:00:00+00:00,266.01,257.77,45.77
2018-02-09 05:00:00+00:00,255.46,261.74,41.41
2018-02-12 05:00:00+00:00,254.45,265.32,39.68
2018-02-13 05:00:00+00:00,251.33,266.05,39.72
2018-02-14 05:00:00+00:00,289.91,269.67,35.08
2018-02-15 05:00:00+00:00,286.65,272.93,34.4
2018-02-16 05:00:00+00:00,305.63,273.16,34.88
2018-02-20 05:00:00+00:00,317.57,271.44,36.39
2018-02-21 05:00:00+00:00,320.96,269.97,36.81
2018-02-22 05:00:00+00:00,313.91,270.26,36.33
2018-02-23 05:00:00+00:00,315.82,274.65,33.49
2018-02-26 05:00:00+00:00,311.89,277.91,32.1
2018-02-27 05:00:00+00:00,319.15,274.38,35.12
2018-02-28 05:00:00+00:00,318.41,271.41,36.7
2018-03-01 05:00:00+00:00,313.26,267.72,39.18
2018-03-02 05:00:00+00:00,319.99,269.08,37.62
2018-03-05 05:00:00+00:00,320.16,272.12,35.87
2018-03-06 05:00:00+00:00,318.04,272.83,36.14
2018-03-07 05:00:00+00:00,319.95,272.83,35.73
2018-03-08 05:00:00+00:00,321.86,274.03,34.4
2018-03-09 05:00:00+00:00,322.16,278.76,31.67
2018-03-12 04:00:00+00:00,323.76,278.54,32.99
2018-03-13 04:00:00+00:00,326.8,276.72,33.7
2018-03-14 04:00:00+00:00,319.66,275.25,34.37
2018-03-15 04:00:00+00:00,318.91,275.03,33.31
2018-03-16 04:00:00+00:00,320.2,274.22,32.77
2018-03-19 04:00:00+00:00,316.8,270.61,35.82
2018-03-20 04:00:00+00:00,320.17,270.93,35.07
2018-03-21 04:00:00+00:00,334.52,270.4,34.67
2018-03-22 04:00:00+00:00,336.71,263.71,39.19
2018-03-23 04:00:00+00:00,322.3,258.015,41.4
2018-03-26 04:00:00+00:00,327.86,265.14,38.19
2018-03-27 04:00:00+00:00,322.96,260.76,41.25
2018-03-28 04:00:00+00:00,319.51,259.85,42.15
2018-03-29 04:00:00+00:00,323.11,263.43,39.15
2018-04-02 04:00:00+00:00,311.16,257.52,42.84
2018-04-03 04:00:00+00:00,316.66,260.73,40.98
2018-04-04 04:00:00+00:00,325.84,263.78,40.31
2018-04-05 04:00:00+00:00,327.71,265.59,38.81
2018-04-06 04:00:00+00:00,318.07,259.7,41.24
2018-04-09 04:00:00+00:00,317.1,260.83,41.25
2018-04-10 04:00:00+00:00,321.77,265.09,40.21
2018-04-11 04:00:00+00:00,321.75,263.71,40.53
2018-04-12 04:00:00+00:00,325.08,265.9003,38.87
2018-04-13 04:00:00+00:00,318.36,265.11,37.44
2018-04-16 04:00:00+00:00,326.6,267.37,35.56
2018-04-17 04:00:00+00:00,334.61,270.13,33.43
2018-04-18 04:00:00+00:00,339.36,270.37,33.55
2018-04-19 04:00:00+00:00,338.46,268.87,34.06
2018-04-20 04:00:00+00:00,331.95,266.66,35.06
2018-04-23 04:00:00+00:00,330.71,266.57,34.67
2018-04-24 04:00:00+00:00,333.1,263.04,36.49
2018-04-25 04:00:00+00:00,339.52,263.63,36.77
2018-04-26 04:00:00+00:00,422.5,266.24,34.97
2018-04-27 04:00:00+00:00,427.35,266.58,34.29
2018-04-30 04:00:00+00:00,423.33,264.53,34.33
2018-05-01 04:00:00+00:00,426.01,264.96,33.83
2018-05-02 04:00:00+00:00,421.22,263.17,33.61
2018-05-03 04:00:00+00:00,419.42,262.59,34.27
2018-05-04 04:00:00+00:00,420.41,265.92,33.2
2018-05-07 04:00:00+00:00,419.62,266.92,32.99
2018-05-08 04:00:00+00:00,424.42,266.89,32.89
2018-05-09 04:00:00+00:00,424.69,269.47,31.52
2018-05-10 04:00:00+00:00,422.67,272.0,30.11
2018-05-11 04:00:00+00:00,424.9,272.64,29.62
2018-05-14 04:00:00+00:00,425.06,272.95,28.64
2018-05-15 04:00:00+00:00,426.56,271.03,30.67
2018-05-16 04:00:00+00:00,444.67,272.15,29.57
2018-05-17 04:00:00+00:00,438.58,272.01,28.81
2018-05-18 04:00:00+00:00,431.95,271.34,29.19
2018-05-21 04:00:00+00:00,433.86,273.36,28.27
2018-05-22 04:00:00+00:00,433.44,272.58,28.61
2018-05-23 04:00:00+00:00,435.51,273.37,28.09
2018-05-24 04:00:00+00:00,433.43,272.84,27.92
2018-05-25 04:00:00+00:00,428.96,272.21,28.29
2018-05-29 04:00:00+00:00,433.01,269.12,31.71
2018-05-30 04:00:00+00:00,436.61,272.59,30.16
2018-05-31 04:00:00+00:00,430.18,270.81,30.56
2018-06-01 04:00:00+00:00,438.62,273.61,29.28
2018-06-04 04:00:00+00:00,443.83,274.89,28.05
2018-06-05 04:00:00+00:00,453.34,275.19,27.74
2018-06-06 04:00:00+00:00,453.82,277.43,26.68
2018-06-07 04:00:00+00:00,448.28,277.37,27.07
2018-06-08 04:00:00+00:00,453.38,278.22,26.89
2018-06-11 04:00:00+00:00,466.64,278.58,26.52
2018-06-12 04:00:00+00:00,466.3,278.97,26.4
2018-06-13 04:00:00+00:00,457.3,278.01,26.75
2018-06-14 04:00:00+00:00,460.44,278.68,25.9
2018-06-15 04:00:00+00:00,462.01,277.03,26.12
2018-06-18 04:00:00+00:00,468.46,276.59,25.78
2018-06-19 04:00:00+00:00,469.22,275.48,27.04
2018-06-20 04:00:00+00:00,465.5,276.01,26.44
2018-06-21 04:00:00+00:00,463.16,274.24,28.18
2018-06-22 04:00:00+00:00,469.94,274.76,27.42
2018-06-25 04:00:00+00:00,454.17,271.07,31.42
2018-06-26 04:00:00+00:00,461.7,271.58,30.13
2018-06-27 04:00:00+00:00,457.24,269.8,31.42
2018-06-28 04:00:00+00:00,428.36,270.91,31.37
2018-06-29 04:00:00+00:00,431.37,271.34,30.52
2018-07-02 04:00:00+00:00,442.82,271.84,30.67
2018-07-03 04:00:00+00:00,448.95,270.88,30.91
2018-07-05 04:00:00+00:00,448.02,273.02,29.77
2018-07-06 04:00:00+00:00,451.04,275.36,28.28
2018-07-09 04:00:00+00:00,463.89,277.9,26.76
2018-07-10 04:00:00+00:00,454.21,278.81,26.26
2018-07-11 04:00:00+00:00,457.18,276.91,27.14
2018-07-12 04:00:00+00:00,459.05,279.29,26.2
2018-07-13 04:00:00+00:00,457.21,279.56,25.92
2018-07-16 04:00:00+00:00,452.06,279.39,25.75
2018-07-17 04:00:00+00:00,452.54,280.43,25.45
2018-07-18 04:00:00+00:00,453.58,281.06,25.23
2018-07-19 04:00:00+00:00,454.83,279.96,25.72
2018-07-20 04:00:00+00:00,451.19,279.72,25.81
2018-07-23 04:00:00+00:00,456.59,280.24,25.71
2018-07-24 04:00:00+00:00,449.48,281.55,25.2
2018-07-25 04:00:00+00:00,451.63,284.14,25.12
2018-07-26 04:00:00+00:00,446.76,283.3,25.19
2018-07-27 04:00:00+00:00,472.3,281.46,25.89
2018-07-30 04:00:00+00:00,465.47,279.9,26.62
2018-07-31 04:00:00+00:00,433.66,281.19,25.87
2018-08-01 04:00:00+00:00,442.63,280.89,25.65
2018-08-02 04:00:00+00:00,460.38,282.39,25.38
2018-08-03 04:00:00+00:00,463.27,283.62,24.99
2018-08-06 04:00:00+00:00,475.25,284.66,24.01
2018-08-07 04:00:00+00:00,478.02,285.58,23.55
2018-08-08 04:00:00+00:00,487.57,285.44,23.2
2018-08-09 04:00:00+00:00,487.68,285.09,23.52
2018-08-10 04:00:00+00:00,485.47,283.16,24.67
2018-08-13 04:00:00+00:00,484.66,282.08,26.16
2018-08-14 04:00:00+00:00,493.32,283.82,24.81
2018-08-15 04:00:00+00:00,525.89,281.75,26.37
2018-08-16 04:00:00+00:00,502.7,284.08,24.95
2018-08-17 04:00:00+00:00,510.44,285.02,24.3
2018-08-20 04:00:00+00:00,515.75,285.68,23.83
2018-08-21 04:00:00+00:00,518.9,286.27,24.335
2018-08-22 04:00:00+00:00,523.58,286.21,24.04
2018-08-23 04:00:00+00:00,518.04,285.79,23.86
2018-08-24 04:00:00+00:00,520.71,287.52,23.74
2018-08-27 04:00:00+00:00,495.6,289.73,23.81
2018-08-28 04:00:00+00:00,494.09,289.8395,23.79
2018-08-29 04:00:00+00:00,487.65,291.45,23.79
2018-08-30 04:00:00+00:00,483.99,290.32,24.28
2018-08-31 04:00:00+00:00,475.18,290.27,23.94
2018-09-04 04:00:00+00:00,477.49,289.84,24.06
2018-09-05 04:00:00+00:00,477.88,289.07,24.26
2018-09-06 04:00:00+00:00,481.05,288.16,25.01
2018-09-07 04:00:00+00:00,482.03,287.53,25.43
2018-09-10 04:00:00+00:00,489.12,288.09,24.73
2018-09-11 04:00:00+00:00,488.23,289.13,23.96
2018-09-12 04:00:00+00:00,494.77,289.18,23.68
2018-09-13 04:00:00+00:00,495.94,290.8,22.99
2018-09-14 04:00:00+00:00,491.56,290.92,22.55
2018-09-17 04:00:00+00:00,488.32,289.4,23.17
2018-09-18 04:00:00+00:00,491.49,290.92,23.13
2018-09-19 04:00:00+00:00,490.6,291.25,22.3
2018-09-20 04:00:00+00:00,480.1,293.53,21.95
2018-09-21 04:00:00+00:00,467.37,292.04,21.97
2018-09-24 04:00:00+00:00,465.89,291.08,21.97
2018-09-25 04:00:00+00:00,465.62,290.7,22.16
2018-09-26 04:00:00+00:00,467.91,289.805,22.38
2018-09-27 04:00:00+00:00,465.4,290.68,21.98
2018-09-28 04:00:00+00:00,454.52,290.57,21.94
2018-10-01 04:00:00+00:00,446.97,291.7,21.71
2018-10-02 04:00:00+00:00,436.37,291.61,21.75
2018-10-03 04:00:00+00:00,436.44,291.76,21.54
2018-10-04 04:00:00+00:00,447.77,289.53,22.87
2018-10-05 04:00:00+00:00,449.36,287.81,23.34
2018-10-08 04:00:00+00:00,448.56,287.8,23.59
2018-10-09 04:00:00+00:00,447.09,287.48,24.02
2018-10-10 04:00:00+00:00,434.21,278.27,27.94
2018-10-11 04:00:00+00:00,433.93,272.54,30.43
2018-10-12 04:00:00+00:00,435.71,276.01,28.02
2018-10-15 04:00:00+00:00,431.74,274.49,28.41
2018-10-16 04:00:00+00:00,433.95,280.24,26.44
2018-10-17 04:00:00+00:00,429.85,280.42,26.74
2018-10-18 04:00:00+00:00,431.73,276.39,28.53
2018-10-19 04:00:00+00:00,428.54,276.1797,28.26
2018-10-22 04:00:00+00:00,431.19,275.03,28.44
2018-10-23 04:00:00+00:00,434.29,273.52,29.57
2018-10-24 04:00:00+00:00,413.0,265.21,32.2
2018-10-25 04:00:00+00:00,423.88,270.01,31.16
2018-10-26 04:00:00+00:00,438.38,265.22,33.08
2018-10-29 04:00:00+00:00,440.87,263.69,33.12
2018-10-30 04:00:00+00:00,461.77,267.88,31.99
2018-10-31 04:00:00+00:00,460.33,270.69,30.95
2018-11-01 04:00:00+00:00,472.62,273.37,29.96
2018-11-02 04:00:00+00:00,476.39,271.8,30.16
2018-11-05 05:00:00+00:00,469.65,273.47,29.84
2018-11-06 05:00:00+00:00,474.15,275.11,28.87
2018-11-07 05:00:00+00:00,477.49,281.0,26.83
2018-11-08 05:00:00+00:00,478.3,280.48,26.6
2018-11-09 05:00:00+00:00,490.76,277.82,27.42
2018-11-12 05:00:00+00:00,489.67,272.4795,29.65
2018-11-13 05:00:00+00:00,484.82,272.04,29.92
2018-11-14 05:00:00+00:00,479.32,270.15,30.66
2018-11-15 05:00:00+00:00,472.3,273.01,30.35
2018-11-16 05:00:00+00:00,472.76,273.73,28.95
2018-11-19 05:00:00+00:00,465.87,269.12,30.62
2018-11-20 05:00:00+00:00,461.63,264.15,32.45
2018-11-21 05:00:00+00:00,471.26,265.03,31.67
2018-11-23 05:00:00+00:00,471.42,263.32,31.88
2018-11-26 05:00:00+00:00,466.02,267.43,30.07
2018-11-27 05:00:00+00:00,473.45,268.29,29.49
2018-11-28 05:00:00+00:00,490.52,274.36,28.64
2018-11-29 05:00:00+00:00,482.56,273.95,29.2
2018-11-30 05:00:00+00:00,473.21,275.685,28.37
2018-12-03 05:00:00+00:00,475.38,279.26,26.82
2018-12-04 05:00:00+00:00,468.35,270.39,30.27
2018-12-06 05:00:00+00:00,469.94,269.77,30.9
2018-12-07 05:00:00+00:00,467.43,263.66,33.23
2018-12-10 05:00:00+00:00,475.15,264.07,33.07
2018-12-11 05:00:00+00:00,472.35,264.11,32.91
2018-12-12 05:00:00+00:00,471.31,265.53,32.64
2018-12-13 05:00:00+00:00,472.73,265.38,32.1
2018-12-14 05:00:00+00:00,457.83,260.57,33.37
2018-12-17 05:00:00+00:00,443.5,255.17,35.05
2018-12-18 05:00:00+00:00,443.8,255.11,35.26
2018-12-19 05:00:00+00:00,427.05,251.04,35.1
2018-12-20 05:00:00+00:00,400.77,247.11,36.91
2018-12-21 05:00:00+00:00,394.42,240.61,38.83
2018-12-24 05:00:00+00:00,385.84,234.37,40.68
2018-12-26 05:00:00+00:00,405.72,245.9095,38.58
2018-12-27 05:00:00+00:00,414.55,248.21,40.12
2018-12-28 05:00:00+00:00,424.19,247.73,40.15
2018-12-31 05:00:00+00:00,431.79,250.08,38.71
2019-01-02 05:00:00+00:00,443.36,250.23,37.46
2019-01-03 05:00:00+00:00,439.45,244.15,39.22
2019-01-04 05:00:00+00:00,455.0,252.39,36.1
2019-01-07 05:00:00+00:00,485.15,254.29,35.31
2019-01-08 05:00:00+00:00,497.37,256.62,34.57
2019-01-09 05:00:00+00:00,498.48,257.92,33.77
2019-01-10 05:00:00+00:00,509.62,258.98,33.42
2019-01-11 05:00:00+00:00,506.95,258.81,32.33
2019-01-14 05:00:00+00:00,501.99,257.35,32.46
2019-01-15 05:00:00+00:00,514.49,260.23,31.0
2019-01-16 05:00:00+00:00,514.82,260.96,31.56
2019-01-17 05:00:00+00:00,517.66,263.0,31.24
2019-01-18 05:00:00+00:00,513.24,266.42,30.45
2019-01-22 05:00:00+00:00,520.08,262.94,33.24
2019-01-23 05:00:00+00:00,521.37,263.35,32.92
2019-01-24 05:00:00+00:00,533.39,263.6,31.86
2019-01-25 05:00:00+00:00,543.37,265.78,30.6366
2019-01-28 05:00:00+00:00,532.0,263.78,31.95
2019-01-29 05:00:00+00:00,530.06,263.52,31.83
2019-01-30 05:00:00+00:00,532.98,267.44,30.41
2019-01-31 05:00:00+00:00,529.61,269.81,29.17
2019-02-01 05:00:00+00:00,527.2,270.08,28.86
2019-02-04 05:00:00+00:00,527.92,272.01,27.95
2019-02-05 05:00:00+00:00,526.65,273.16,27.75
2019-02-06 05:00:00+00:00,526.06,272.83,27.55
2019-02-07 05:00:00+00:00,585.78,270.17,28.51
2019-02-08 05:00:00+00:00,582.77,270.54,28.17
2019-02-11 05:00:00+00:00,603.36,270.69,27.85
2019-02-12 05:00:00+00:00,593.66,274.06,27.35
2019-02-13 05:00:00+00:00,599.62,274.95,27.26
2019-02-14 05:00:00+00:00,604.43,274.46,27.75
2019-02-15 05:00:00+00:00,605.89,277.38,26.81
2019-02-19 05:00:00+00:00,599.46,277.88,26.87
2019-02-20 05:00:00+00:00,597.74,278.43,25.83
2019-02-21 05:00:00+00:00,601.19,277.46,26.09
2019-02-22 05:00:00+00:00,600.22,279.16,25.13
2019-02-25 05:00:00+00:00,596.66,279.59,25.6
2019-02-26 05:00:00+00:00,599.5,279.34,25.83
2019-02-27 05:00:00+00:00,599.28,279.18,25.87
2019-02-28 05:00:00+00:00,607.53,278.65,25.82
2019-03-01 05:00:00+00:00,611.63,280.41,24.67
2019-03-04 05:00:00+00:00,618.85,279.38,25.27
2019-03-05 05:00:00+00:00,616.01,279.06,25.43
2019-03-06 05:00:00+00:00,613.41,277.34,26.08
2019-03-07 05:00:00+00:00,609.53,275.13,27.16
2019-03-08 05:00:00+00:00,616.44,274.49,27.32
2019-03-11 04:00:00+00:00,616.88,278.48,25.34
2019-03-12 04:00:00+00:00,630.99,279.44,24.6
2019-03-13 04:00:00+00:00,637.07,281.33,24.35
2019-03-14 04:00:00+00:00,642.39,281.2,23.97
2019-03-15 04:00:00+00:00,639.0,281.34,23.5
2019-03-18 04:00:00+00:00,655.8,282.42,23.56
2019-03-19 04:00:00+00:00,665.86,282.51,23.75
2019-03-20 04:00:00+00:00,665.79,281.5,23.97
2019-03-21 04:00:00+00:00,670.45,284.58,23.61
2019-03-22 04:00:00+00:00,671.46,279.34,26.35
2019-03-25 04:00:00+00:00,676.77,279.0,26.4
2019-03-26 04:00:00+00:00,688.82,281.04,24.99
2019-03-27 04:00:00+00:00,697.87,279.55,25.37
2019-03-28 04:00:00+00:00,702.51,280.71,24.83
2019-03-29 04:00:00+00:00,710.31,282.45,24.02
2019-04-01 04:00:00+00:00,705.74,285.74,23.62
2019-04-02 04:00:00+00:00,704.8,285.99,23.55
2019-04-03 04:00:00+00:00,705.64,286.45,23.72
2019-04-04 04:00:00+00:00,703.38,287.18,23.52
2019-04-05 04:00:00+00:00,708.37,288.52,23.0
2019-04-08 04:00:00+00:00,714.68,288.8,22.91
2019-04-09 04:00:00+00:00,710.67,287.33,23.72
2019-04-10 04:00:00+00:00,718.85,288.29,23.08
2019-04-11 04:00:00+00:00,707.53,288.23,22.59
2019-04-12 04:00:00+00:00,712.44,290.13,21.55
2019-04-15 04:00:00+00:00,712.27,289.98,21.3
2019-04-16 04:00:00+00:00,706.48,290.1705,21.16
2019-04-17 04:00:00+00:00,688.21,289.47,21.28
2019-04-18 04:00:00+00:00,700.0,289.99,20.93
2019-04-22 04:00:00+00:00,701.67,290.3,20.76
2019-04-23 04:00:00+00:00,702.46,292.89,20.58
2019-04-24 04:00:00+00:00,709.75,292.21,21.07
2019-04-25 04:00:00+00:00,678.07,292.13,21.5
2019-04-26 04:00:00+00:00,676.79,293.41,20.8
2019-04-29 04:00:00+00:00,677.9,293.78,21.09
2019-04-30 04:00:00+00:00,688.04,293.87,21.12
2019-05-01 04:00:00+00:00,688.56,291.82,21.9
2019-05-02 04:00:00+00:00,707.87,291.13,21.93
2019-05-03 04:00:00+00:00,709.52,293.98,20.89
2019-05-06 04:00:00+00:00,716.67,292.83,22.01
2019-05-07 04:00:00+00:00,706.52,288.05,25.7
2019-05-08 04:00:00+00:00,709.57,287.73,25.2
2019-05-09 04:00:00+00:00,705.13,286.67,25.17
2019-05-10 04:00:00+00:00,705.44,288.03,23.22
2019-05-13 04:00:00+00:00,687.27,280.9905,26.61
2019-05-14 04:00:00+00:00,703.18,283.38,25.18
2019-05-15 04:00:00+00:00,705.89,285.15,24.14
2019-05-16 04:00:00+00:00,708.93,287.68,23.12
2019-05-17 04:00:00+00:00,715.91,285.94,23.44
2019-05-20 04:00:00+00:00,718.0,283.96,23.79
2019-05-21 04:00:00+00:00,715.0,286.48,22.61
2019-05-22 04:00:00+00:00,706.04,285.62,22.36
2019-05-23 04:00:00+00:00,667.12,282.19,23.84
2019-05-24 04:00:00+00:00,662.56,282.95,23.36
2019-05-28 04:00:00+00:00,680.07,280.31,24.05
2019-05-29 04:00:00+00:00,667.97,278.26,24.53
2019-05-30 04:00:00+00:00,678.0,278.98,24.02
2019-05-31 04:00:00+00:00,659.97,275.37,25.07
2019-06-03 04:00:00+00:00,641.66,274.61,25.23
2019-06-04 04:00:00+00:00,662.18,280.49,23.87
2019-06-05 04:00:00+00:00,679.48,282.87,23.36
2019-06-06 04:00:00+00:00,692.18,284.78,22.9
2019-06-07 04:00:00+00:00,709.87,287.58,23.09
2019-06-10 04:00:00+00:00,720.52,288.9305,22.86
2019-06-11 04:00:00+00:00,729.24,288.91,22.94
2019-06-12 04:00:00+00:00,737.74,288.3,22.8
2019-06-13 04:00:00+00:00,732.29,289.58,22.7
2019-06-14 04:00:00+00:00,740.59,289.23,22.48
2019-06-17 04:00:00+00:00,731.65,289.47,22.22
2019-06-18 04:00:00+00:00,732.54,292.32,22.05
2019-06-19 04:00:00+00:00,736.35,293.01,21.29
2019-06-20 04:00:00+00:00,738.8,295.88,21.39
2019-06-21 04:00:00+00:00,726.85,294.0,21.9
2019-06-24 04:00:00+00:00,724.13,293.66,21.68
2019-06-25 04:00:00+00:00,733.22,290.78,22.27
2019-06-26 04:00:00+00:00,727.49,290.51,22.06
2019-06-27 04:00:00+00:00,724.12,291.52,21.69
2019-06-28 04:00:00+00:00,732.88,293.1,21.4
2019-07-01 04:00:00+00:00,725.39,295.58,20.17
2019-07-02 04:00:00+00:00,723.08,296.44,19.42
2019-07-03 04:00:00+00:00,730.98,298.8,19.32
2019-07-05 04:00:00+00:00,739.54,298.27,19.39
2019-07-08 04:00:00+00:00,748.8,296.86,19.91
2019-07-09 04:00:00+00:00,745.49,297.23,19.99
2019-07-10 04:00:00+00:00,743.01,298.61,19.37
2019-07-11 04:00:00+00:00,740.06,299.32,19.04
2019-07-12 04:00:00+00:00,750.85,300.65,18.7
2019-07-15 04:00:00+00:00,759.87,300.84,18.69
2019-07-16 04:00:00+00:00,761.85,299.78,18.75
2019-07-17 04:00:00+00:00,752.56,297.78,19.18
2019-07-18 04:00:00+00:00,764.04,298.87,19.01
2019-07-19 04:00:00+00:00,746.52,297.26,19.22
2019-07-22 04:00:00+00:00,742.51,297.81,18.82
2019-07-23 04:00:00+00:00,739.6,299.98,18.18
2019-07-24 04:00:00+00:00,777.96,301.4,17.7
2019-07-25 04:00:00+00:00,777.53,299.97,18.26
2019-07-26 04:00:00+00:00,779.86,301.96,17.8
2019-07-29 04:00:00+00:00,809.03,301.49,17.92
2019-07-30 04:00:00+00:00,805.25,300.79,18.37
2019-07-31 04:00:00+00:00,795.53,297.4,19.4
2019-08-01 04:00:00+00:00,790.43,295.0,20.9
2019-08-02 04:00:00+00:00,792.21,292.62,21.05
2019-08-05 04:00:00+00:00,780.21,284.05,24.15
2019-08-06 04:00:00+00:00,790.61,287.73,22.62
2019-08-07 04:00:00+00:00,795.05,288.16,22.72
2019-08-08 04:00:00+00:00,814.05,293.59,21.35
2019-08-09 04:00:00+00:00,817.9,291.6,22.15
2019-08-12 04:00:00+00:00,812.55,287.93,23.62
2019-08-13 04:00:00+00:00,816.96,292.42,21.98
2019-08-14 04:00:00+00:00,796.57,284.02,25.06
2019-08-15 04:00:00+00:00,809.89,284.65,24.44
2019-08-16 04:00:00+00:00,817.2,288.81,23.08
2019-08-19 04:00:00+00:00,820.31,292.32,21.35
2019-08-20 04:00:00+00:00,820.14,290.02,21.86
2019-08-21 04:00:00+00:00,827.51,292.41,20.82
2019-08-22 04:00:00+00:00,819.15,292.33,21.15
2019-08-23 04:00:00+00:00,805.44,284.88,23.78
2019-08-26 04:00:00+00:00,826.8,287.95,23.15
2019-08-27 04:00:00+00:00,842.11,286.7,23.57
2019-08-28 04:00:00+00:00,839.34,288.84,23.03
2019-08-29 04:00:00+00:00,843.64,292.58,22.1
2019-08-30 04:00:00+00:00,838.42,292.4527,22.12
2019-09-03 04:00:00+00:00,827.87,290.75,23.23
2019-09-04 04:00:00+00:00,838.28,293.97,21.76
2019-09-05 04:00:00+00:00,838.11,297.75,20.91
2019-09-06 04:00:00+00:00,836.32,298.05,20.34
2019-09-09 04:00:00+00:00,839.65,298.2,20.12
2019-09-10 04:00:00+00:00,787.98,298.09,20.1
2019-09-11 04:00:00+00:00,799.21,300.31,19.71
2019-09-12 04:00:00+00:00,805.45,301.36,19.24
2019-09-13 04:00:00+00:00,787.86,300.99,18.95
2019-09-16 04:00:00+00:00,799.87,300.21,19.25
2019-09-17 04:00:00+00:00,825.75,300.95,19.17
2019-09-18 04:00:00+00:00,834.97,301.1,18.53
2019-09-19 04:00:00+00:00,832.09,301.07,18.21
2019-09-20 04:00:00+00:00,834.66,298.08,19.13
2019-09-23 04:00:00+00:00,843.29,298.3,18.97
2019-09-24 04:00:00+00:00,824.49,295.92,19.85
2019-09-25 04:00:00+00:00,819.22,297.61,19.42
2019-09-26 04:00:00+00:00,817.57,297.0,19.55
2019-09-27 04:00:00+00:00,818.83,295.41,20.09
2019-09-30 04:00:00+00:00,840.47,296.7905,19.52
2019-10-01 04:00:00+00:00,828.84,293.32,20.37
2019-10-02 04:00:00+00:00,809.98,288.16,21.77
2019-10-03 04:00:00+00:00,815.29,290.45,20.94
2019-10-04 04:00:00+00:00,823.93,294.3,19.79
2019-10-07 04:00:00+00:00,814.16,293.1,20.0
2019-10-08 04:00:00+00:00,805.88,288.66,21.59
2019-10-09 04:00:00+00:00,827.29,291.12,20.79
2019-10-10 04:00:00+00:00,827.75,293.29,20.13
2019-10-11 04:00:00+00:00,830.35,296.25,18.97
2019-10-14 04:00:00+00:00,828.13,296.03,18.32
2019-10-15 04:00:00+00:00,826.74,298.88,17.82
2019-10-16 04:00:00+00:00,823.25,298.46,17.58
2019-10-17 04:00:00+00:00,829.07,299.21,17.51
2019-10-18 04:00:00+00:00,841.48,298.09,17.47
2019-10-21 04:00:00+00:00,851.54,300.03,17.0
2019-10-22 04:00:00+00:00,831.07,298.99,17.26
2019-10-23 04:00:00+00:00,788.19,299.83,17.05
2019-10-24 04:00:00+00:00,798.34,300.42,16.82
